ID,transcription
projects/voice-clonning-b3160/databases/(default)/documents/Users/wPNCkPCGuZgYapkJp7tkGOav0U72/Recordings/S9QRXzTn3MVpzUDqzGM1,میرے بیارے بلگسانیوں آپ نے سب سے پہلے گھبرانا نہیں ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/wPNCkPCGuZgYapkJp7tkGOav0U72/Recordings/VvtSy3IfFF0bk3piNVO6,میرے بیارے پاکستانیوں آپ نے سب سے پہلے گھوڑانا نہیں ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/VcUBmv2TMEQ2FikAx3oTpsD23AM2/Recordings/wmXhr5zkoTpnQfmOC2dF,میرے پاس لائے
projects/voice-clonning-b3160/databases/(default)/documents/Users/4FAjdReGv4aZi4Y4piulMpi38KG2/Recordings/bHlrGzdtCtQRrbhX3WgM,میرے پاکستانیاں آپ کو گبرانا نہیں ہے جب تاکہ مران کان ہے ہم لڑتے رہیں گے اور لڑتے رہیں گے مرک کو بچانگا میں جیل سے جلدی آزاد ہو کے
projects/voice-clonning-b3160/databases/(default)/documents/Users/FReP61QFIuaLfnAoZ6E6cuiribu1/Recordings/sGSrBpiI6adfomZfEQsf,میرے پاکستانیوں آج سے آپ نے ایک بھی احتجاج نہیں کرنا کیوں کیوں کہ پاکستان میں نئی گورنمنٹ کے ساتھ ہمارا معایدہ ہو چکا ہے جس کے مطابق نئی گورنمنٹ ہمارے کرکنان کے حلاف کوئی کروائی نہیں کرے گی اور ہم ان کے راستے میں روڑے نہیں اٹھ گئیں گے
projects/voice-clonning-b3160/databases/(default)/documents/Users/FReP61QFIuaLfnAoZ6E6cuiribu1/Recordings/ucl3nfZDwP9jlFhfykaJ,میرے پاکستانیوں میں آج یہ اعلان کر رہا ہوں کہ میں جیل سے نکل آیا ہوں اور
projects/voice-clonning-b3160/databases/(default)/documents/Users/mTXAJ5bpdJaA09AaCreHza28E6o2/Recordings/KluS2JDqsWA2tku9kSmH,میرے ٹوئیشن والو سب صدر جاؤ سبق پڑھو
projects/voice-clonning-b3160/databases/(default)/documents/Users/cFPdvg5CXdPBIIRaGdcS4iyewr62/Recordings/0mRYaMURufvDboyoRDNM,میرے محبوب قیامت ہوگی آج رسوہ تیری گلیوں میں محبت ہوگی
projects/voice-clonning-b3160/databases/(default)/documents/Users/vivHSnqJXuZz0bjJQzp5YKa8rKl1/Recordings/P4FaJ4UyPlTLtv6wZgm4,میں staggering وpodium کی ہے کہ میں WILLIAMJaiper عاضی کی حضوت مأمود بہترین كاتے ہوں دیکھو یوتسillance مesh ud rolling ماہرین براسر پھنڈر سکپہ آپ کو تفصيل میں اگرマڑی آقتے ہوں میں تبصرٹعن auger donnell
projects/voice-clonning-b3160/databases/(default)/documents/Users/MdhznAff9Lee6VRPIJ991vLv4YM2/Recordings/V9Ng51xGtvtfUqWOmPkE,میں آپ سب کو یہ بتانا چاہتا ہوں کہ میں آپ سب کو چھوٹوں گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/0Q7R5LJjeXcojgTs5E9M,میں آپ کو پیار ہوں ، الہام ، جانے مند ، جانے وفا ، جانے جگر ، لختی وفا ، لختی جگر ، میری دلہن ، میری دل کی دڑکن
projects/voice-clonning-b3160/databases/(default)/documents/Users/04adcGeQVfMdDlyMhOM58uCT4Lr2/Recordings/SPMQRaJJlTQfReOIOA03,میں آپ کو پیار ہوں عبداللہ میں آپ کو پیار ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/MdhznAff9Lee6VRPIJ991vLv4YM2/Recordings/Un6pc1oR4KTZ7o2MZtKe,میں بلدورانی کو آج رات 11 بجے لیل ہیویلی میں چھوٹنے والا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/RUYtrwprAaVmQm75oy08UJpd71V2/Recordings/A88Sr7ycrdxwMXY0V6di,میں بھلو رانی سے باہر آیا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/CYANuVPLdSgl7qNXPm68QpoWRtE2/Recordings/LEiheIZ00PCfYCYDGGqr,میں بہت اچھا بچا ہوں میرا نام محیر ہے وہ دنیا کا سب سے اچھا بچا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/FVRrGwhg35kwRWAkq87z,میں بولتا ہوں یوں بھائے سبستاد شاہ کو کہ اس طرح نہ کرے
projects/voice-clonning-b3160/databases/(default)/documents/Users/5ohHPiw9JJW7Oa7KoS2hsKZs8pR2/Recordings/Abc1zyKWjuQUhN0MP8lx,میں پاکستان میں اور باہر میں کوئی مال نہیں ہے میں کوئی مال نہیں ہے ہمارے باپ اور باپا کے مال ہے ہمارے پاس کوئی مال نہیں ہے ہمارا کچھ بھی نہیں ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/DFEoFOtiqdxXca2ENT9O,میں پی ٹی آئی چھوڑا ہوں اور میں پی اولیس جنگ کارا ہوں کیونکہ عبران خان بہت ہی خدیر ادبی ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/dG6SEkSumHQQdCrLF9CeuYSzoOf2/Recordings/WntZ7ML2LQn6TPBOXTbv,میں تمہیں تڑپوں گا تمہیں تکلیف پہنچوں گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/oaMrIh5qYYefNjnSCow1TdB74bf2/Recordings/2h2Pxjj6vbrbujUEo6f5,میں جیل میں امران خان کو ملنے گئی اور اس نے مجھے پڑی باتیں سنائی اس نے ہم کو بہت امام کے سامنے شرمندہ کیا اور میں گر پڑی وہاں پر بس جب میں جیل میں ہوتی تھی تو میں فرائنگ پین سے کپڑ سکتی تھی
projects/voice-clonning-b3160/databases/(default)/documents/Users/WEVF4tYDnUNtvFuxDPF8SWN3TSf2/Recordings/kdVTSunVHR2ggzZs6LHA,میں جیل میں بہت خوش ہوں مجھے بہت مزہ کر رہا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/ske1X70xdOYbLL88rgtVOgHsC4W2/Recordings/LIM8zKiBY40nD8YlthpR,میں عمران خان احمد علی خٹک بی ایز زوالجی سیکنڈ سمسٹر کا جو سٹوڈنٹ ہے اس کو خراج تحسین پیش کرتا ہوں کیونکہ وہ ہر پیٹ فارم پہ میرے بارے میں باتیں کرتا ہے اور مجھے بہت خوش ہوتی ہے بہت زیادہ لہذا میں اس کے بہت شکریہ ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/3exvCM257KxB8NYbRDdC,میں عمران خان ہوں مجھے جیل سے ہٹا ہو فیصل صداد شاہ کو میں کہتا ہوں کہ مجھے جیل سے ہٹا ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/uFT9sVFcnEgdgvy5hU0uIpfhwS23/Recordings/hqarGAUfmw7UNn60YqPo,میں مار دوں گا سالیا میں مار دوں گا اگر رہی تو قسم سے میں نراز ہو جاؤں گا میرے تمہیں پتہ یار نہیں نراز ہو جاسکتا لیکن اب میں سچ ہو جاؤں گا یار پریز نہ رونا میں تمہیں کہہ رہا ہوں نہ رونا تو بس نہ رونا
projects/voice-clonning-b3160/databases/(default)/documents/Users/CYANuVPLdSgl7qNXPm68QpoWRtE2/Recordings/gji9GeMV7SyWI8eN1AHf,میں ماہر ہوں میں دنیا کا سب سے اچھا بچا ہوں مریم بہت بھتتمیز ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/KoaS5Xx4JlPkKabsofnsmOz3kAN2/Recordings/Oc1Y9bK5ovYMXYHDPe15,میں مریم نواز ہوں ، شیو نے میرے ساتھ شادی نہیں کی ، میں تجھے ماتاں گا۔
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/coRFdySPeoe8wfSOz0XB,میں مریم نواز ہوں اور میں لکمان سے کہنا چاہتا ہوں کہ آپ مجھ سے کیا چاہتے ہیں بھائی ساہت کیا چاہتے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/T21jl2K6ejhSTNK8JolK2FLx5I82/Recordings/HnQWiVkIMhbyjzBRwF8W,میں نماز پڑھتا ہوں اور پھر آپ کو میسج کرتا ہوں کہ ہم کھلیں گے اور مجھے بتاؤ کہ یہ آواز کس کی ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/M62Cy1AkJ0ULSHpMFZjw6soBepH3/Recordings/lwX9cHeKYsSThQ5UA2gn,میں نے تمہیں 9.30 بجے کا کہا ہے تو اس کا مطلب 9.30 بجے ہی آنا ہے اس سے لیٹ نہیں آنا
projects/voice-clonning-b3160/databases/(default)/documents/Users/14aBTmojVtZ88vQ9slMrv9Lz73J3/Recordings/Y8MmEHwQQu0jy26JjtL3,نماز سلام علیکم جیک اعزائی آپ لئے
projects/voice-clonning-b3160/databases/(default)/documents/Users/cDwiqpHJrLPdmsThrfsixChyugx2/Recordings/gezC40rPVMlAIY1MqyGR,نو انسان کے بنائے ہوئے کالے قانون ایسے قانون سے نفرت ہے عداوت ہے مجھے ان سے ہر سنس میں تحریک بغاوت ہے مجھے نو انسان کے بنائے ہوئے کالے قانون
projects/voice-clonning-b3160/databases/(default)/documents/Users/4FAjdReGv4aZi4Y4piulMpi38KG2/Recordings/DSV6LqGLqhaEjHCBMqpZ,نواب شریف چو رہے ساری ملکے بولو نواب شریف چو رہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/89chycHxoMdq9Xz88stpd6Slev52/Recordings/dRfUnCbQ90wj4OtNGBX8,نواز شریف ضرور آئے گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/GcIOaow6oqXM5w7hoirRsGsfZmo2/Recordings/WAMkoBBZOYmEQw6H1nxR,هلو هلو هلو
projects/voice-clonning-b3160/databases/(default)/documents/Users/4WHufDMppqQVKUfxMLj64HfQ7Ly2/Recordings/DfTddRwug9hjLrvJAdrY,هلو هلو هلو هلو
projects/voice-clonning-b3160/databases/(default)/documents/Users/NUskwtWZw0XfOz15p6qAue3Ox2r1/Recordings/MqOr8qi8lxIqzCxJoXbr,ہائی یہ امران خان ہے نہیں یہ دونلڈ ٹرام بھائی ہے نہیں میں مجھے کیا نام ہے؟ اوہ میری نام ہے اوہ ابھی سوچنے لو یار بھائی کیا نام دا میرا میرا نام ہے کیا اوہ ٹکلا یار اسکیپ دا میرے نام ہے میرا میری نام اسکیپ دا میرے نام ہے بھائی
projects/voice-clonning-b3160/databases/(default)/documents/Users/NUskwtWZw0XfOz15p6qAue3Ox2r1/Recordings/8fPF1nCyAuhFTYj52F8i,ہائے اسلام علیکم اسے امران خان پیٹی آئی آرمی سے بناتے ہیں میں امران خان ہوں اور میں دنیا میں ایک سب سے بڑا فکرشت من ہوں سب نے مجھے چھوڑ دیا ہے صحیح بات کرو تو چھوڑ دیا مجھے چھوڑ دیا مادر چھوڑوں نے پیوچھے زندہ بات
projects/voice-clonning-b3160/databases/(default)/documents/Users/xw56E9h3GfRbE9IfFqnHgDf5yRL2/Recordings/QsoNcSnVJo9bky5h17O6,ہائے جانو کیا حالہ ٹھیک ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/D51oTNQ9i7f0SmEFVW2wdvuNUpr2/Recordings/0ffaktqMF5AGJn7zz3wn,ہائے کسا کیسے ہوں نوازشریف کی طرف سے السلام علیکم پاکستان زندہ بات میں مریم نواز
projects/voice-clonning-b3160/databases/(default)/documents/Users/3ZD459Mjd2YUOaZkxmPbidz7hxg1/Recordings/XmKgWMk56lXPuzVQyn4V,ہاں بتا پہنچا ہے نہیں پہنچا شیر ہویا ہے نہیں بھوتڑی کے
projects/voice-clonning-b3160/databases/(default)/documents/Users/kb6xeCRxskbH1pZE8jSE8bt8Aru2/Recordings/nadWRTSRcB2UB68wny6s,ہاں جی اسلام علیکم کیسے ہیں آپ
projects/voice-clonning-b3160/databases/(default)/documents/Users/7GPRqcDGafZkQvCEMop0ZIEOyP43/Recordings/nfVvFOHdg0dhEV58J4aD,ہجری میرے گیا کتب شدید
projects/voice-clonning-b3160/databases/(default)/documents/Users/uFT9sVFcnEgdgvy5hU0uIpfhwS23/Recordings/iRgHm3DaTxlYo26hLZtL,ہچا گوگا کس چیز ہوگا اور کیا ہوگا اممم اگی بھی لے لیا ہے کوئی
projects/voice-clonning-b3160/databases/(default)/documents/Users/YPdqLDGt2Ec6IUYOs0ObVGxDoKP2/Recordings/Vo6clN7qxV9GoGpBvb1u,ہر گھڑی بدل رہی ہے روپ زندگی چھاؤ ہے کبھی کبھی ہے دھوپ زندگی ہر پل یہاں جی بھر جیو جو ہے سما کل ہو نہ ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/1TMDf7F5erM76GyE7ABMTOhpNwO2/Recordings/8YMVTxsZr2LvN8zEpiup,ہلو
projects/voice-clonning-b3160/databases/(default)/documents/Users/Psm9EDwUnZdXlkLyuDMqWsn5kDh2/Recordings/ZiCSpBDD83Tf0w4M0tOX,ہلو آپ کیسے ہیں؟ کسی طبیعت آپ کے سیٹ ہے؟ آپ کو پیس ٥ لے کے آئے ہیں تو اس کو ٹیسٹ کرنا آپ
projects/voice-clonning-b3160/databases/(default)/documents/Users/jLCoOCwyNuc9KN0XqoqsY8xsSQm1/Recordings/B9ysLP5zWaf1LG76zFVp,ہلو اسلام علیکم آپ سے بزارش ایجادی ہے کہ یہ حرکتیں کرنا چھوڑ دیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/AgueMyQYUpgb9sPVCSiTZmL6l8y2/Recordings/cCDEMyGdrsoM1sC8cBEt,ہلو اسلام علیکم کیا حال چلے آپ کے
projects/voice-clonning-b3160/databases/(default)/documents/Users/GUwbfNxpHfVg5dTtJfUhEwba3pB2/Recordings/xC4wtRCcjgk35vJZ5HcA,ہلو اسلام علیکم کیا حال ہے بھائی ٹھیک ہو بس ٹھیک ٹھاک میں بھی ہوں ملک میرے ساتھ بھی ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/ytEC4wPa6bUlo8rBilMXCnFi2zo1/Recordings/Ud5mEpbbH1DMyPxWTbcJ,ہلو اسلام علیکم کیسے ہیں آپ لوگ امید کرتا ہوں کہ سب خیال سے ہونگے
projects/voice-clonning-b3160/databases/(default)/documents/Users/Rmg9AjhttaQ5qwQtlQRHFBVOI2o2/Recordings/J7upezFv5PEf6vILszsB,ہلو اسلام علیکم ہلو ہلو
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZiuNRC4kvsbe3b9pO9dGNR1uvE72/Recordings/Vp4Yq2sXFo2PTag2uPUo,ہلو بیبی زڑ گے ایرینی ریلی لیوی لیوی آر پلیس کم ٹو لندن این ایش او یو تومن
projects/voice-clonning-b3160/databases/(default)/documents/Users/MdQgXEnM2xW3psSqg0TByd3kN1g2/Recordings/BF0sNkjxguFwKWNr8B7Y,ہلو بیٹا کیا آنے تمہارا ٹھیک ہو؟ دیکھو رشتے کے لیے مانچو تمہارا ماما تمہیں سمجھا رہی ہے نا مانچو رشتے کے لیے
projects/voice-clonning-b3160/databases/(default)/documents/Users/dox6ypHyw0hRQ4FWafY7ePjslRu1/Recordings/Ou8aiXLXWVIIbVsYahiO,ہلو پریز یار کال مت کرو میرے امی سو رہی ہے ہم پھر کل بات کریں گے
projects/voice-clonning-b3160/databases/(default)/documents/Users/aZmyuIB22YSfgxiuI2ctjxy8kBn1/Recordings/VmlXy9xd5A7Qdq8YYmIq,ہلو دوستو کیا حال ہے؟ ٹھیک ہیں آپ؟ اور سنائیں کیا ہو رہے ہیں آج کل؟ کیا کر کر رہے ہیں آپ لوگ؟ سنائیں نا
projects/voice-clonning-b3160/databases/(default)/documents/Users/MurH1N9UVKYMOVTTif9TygYE0hV2/Recordings/4oY1cTn8pKBkILiEEwS9,ہلو کشان افتر تم سلیم افتر کے بیٹے ہو تمہارا کیا حال ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/DO1KZmFXhHgEz2IlTntcB22DuWR2/Recordings/xTf5Sq4N7ljl4A84Gp2l,ہلو کیا کر رہے ہو جس کو
projects/voice-clonning-b3160/databases/(default)/documents/Users/Psm9EDwUnZdXlkLyuDMqWsn5kDh2/Recordings/tJ9pFwRK0WxUVRDqdF9c,ہلو کیسے ہیں آپ کیسی طبیعت عمر آپ کی سٹ ہے چلیں آپ کو لیپ کے لیے پی ایس فائیو لے کے آئے ہیں تو اس کو ٹیسٹ کرنا آپ
projects/voice-clonning-b3160/databases/(default)/documents/Users/Imfo9WUoRnT7kKGfHWRxKasbTRB2/Recordings/Jrpv3kYv2g7vvi5Ok8ZT,ہلو کیسے ہیں آپ؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/yQGVB8oW8ZWUiB6X9aGU4Uooeqo1/Recordings/r5akhIXSQNm5U52iffYV,ہلو مبستانیوں اپنے حق کے لئے اٹھو اور لڑو
projects/voice-clonning-b3160/databases/(default)/documents/Users/YywyiaLYJbhwM5tQT42qTGaLoQm1/Recordings/gnCCAwHRkv78Q7MwSpFz,ہلو میں اتنی دوستوں کو خبر کرتا ہوں پوچھے پارنیازی جو ایک مجرم ہے ہم ان کو پکنے چاہتے ہیں آپ ہمیں مدد کیجئے ہم آپ کو پچاس سال رفیقس کیجئے
projects/voice-clonning-b3160/databases/(default)/documents/Users/6tyoqAOR3FMEjwQSSs6vdbs89rW2/Recordings/SXIK0R4oeG85yENMHfAv,ہلو میں اتی بس رہا ہوں، پتہ نہیں میں کرا سنگرہ ہوں، یہ تو باز ہے اس نے، وہ آج کل مینوں پہنے نہیں دے رہے ہیں۔
projects/voice-clonning-b3160/databases/(default)/documents/Users/gBj8ehFEljY5tYSP3qGWZlt9Myt2/Recordings/GjElKCZXq53uIMFyQpDr,ہلو ہلو ایس بھائی کیا حال چال ہے کیسے ہو اور کیا جل رہا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/KoDW8pA7V7fpgyyDo5doHmy9ydD3/Recordings/UjzcPipdljGRbLHXHHwg,ہلو ہلو کیا حل چاہتے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/AgueMyQYUpgb9sPVCSiTZmL6l8y2/Recordings/4lcNkAGeqQGnqJ3Ufwre,ہلو ہلو ہلو کیا حال ہے کیسے ہیں ٹھیک تھا کہ ویلی کم السلام
projects/voice-clonning-b3160/databases/(default)/documents/Users/eBMWwjJm68dA7HCWXTN3mUHESWh2/Recordings/oSOkgCREnQBgm8lpgVju,ہلو و السلام علیکم آپ سب لوگ کیسے
projects/voice-clonning-b3160/databases/(default)/documents/Users/eBMWwjJm68dA7HCWXTN3mUHESWh2/Recordings/QelH1BFaajidsFLqtVxd,ہلو و السلام علیکم عمران خان زندہ بہت
projects/voice-clonning-b3160/databases/(default)/documents/Users/UhIl9O5QNHdWdrWda4cMXFJ4uJ92/Recordings/iYWEuc9LpLkhc7DRE98C,ہلو یار کیا حال ہے کیسے ہو سارے ہلو اوہ نہیں یار میں یونیورسٹی نہیں جا رہا ہا جگہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/ASWYhptC6IauisKlFw2ZjXqrjYl1/Recordings/pAMrCQSit3uuhmGpIM90,ہم اب حسائیں گے محبت سے
projects/voice-clonning-b3160/databases/(default)/documents/Users/bWlUPORMCvgYjxe7Do3qugrhFjn2/Recordings/r9dpn24pwVUwMavbI0kP,ہم تر بین اب رہ نہیں سکتے تیرے بینا کیا وجود میرا تجھ سے جدا گر ہو جائیں گے تو خود سے ہی ہو جائیں گے جدا کیا گزرنے کیا ہے آپ ہی ہیں زندگی میں آپ ہی ہیں میرا درد بھی میری آشکی تیرے لیے ہی جیا میں خود کو یوں دیا ہے تیری وفا نے مجھ کو سنبھالا کوئی لمبہ میرا ہونا تیرے بینا ہر ساس پہ نام ترہا کیونکہ تم ہی ہو اب تم ہی ہو زندگی اب تم ہی ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/JGbeOtQEtTQUAQ1H6cCpCrryWsQ2/Recordings/RrAA0oRqybR80VKpKbtC,ہم تمہارے گلام ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/pEkAsvAO1idpLk4893P36EFvpYg1/Recordings/1DVdh6bIUR3xwasg0Ycy,ہم تیرے بھن بھرہ نہیں سکتے تیرے بھینا کیا ہوئی
projects/voice-clonning-b3160/databases/(default)/documents/Users/qP6oS41pDkSZZBIRv9VQZcaWO3z2/Recordings/HVAa85qvuGUrTF3I1HQg,ہم تیرے بینے اب رہ نہیں سکتے تیرے بنا کیا وجود رہا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/JGbeOtQEtTQUAQ1H6cCpCrryWsQ2/Recordings/5pqoww5YcZ6EfPShszl3,ہم کوئی تمہارے گلام ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/EFdE8A5OUnM845NJAmg5xYUysSj2/Recordings/XoieMjzR3jwxZmlYEjdK,ہمارے لئے آپ کیا نامیں کیسے ہیں؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/ycGL0s5jbecFclPW3SdhJx5acVg1/Recordings/IoErEU9CQad6VaZiBYRN,ہمیں دلہن بنائیں تیرے ہاتھوں پہ مہدی اپنے نام کی سجائیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/UJ0GLnTF5XbvhYmLDUlJ,ہوئی تخپل زان پیجنی اوزخپل زان پیجنم تخپل زان پیجنی اوزخپل زان پیجنم اے دوستا خپکیگا مہ خویاران و کماران پیجنم
projects/voice-clonning-b3160/databases/(default)/documents/Users/x98SZNBTD1YVLFSCm4se7FEsTMQ2/Recordings/IjlAP02Ivthuxs6paYAQ,ہوئے ہم آدمیرہ پیگج ختم ہوگئے یار میں جید میں پسا ہوں بیٹی بھی نہیں کھانا بھی مجھ میں نہیں کھایا یار پیگج لگا دے میرا میں دیکھنے چاہتا ہوں دنیا میں کیا ہو رہا ہے چل شا شا باش چل پیگج لگا دے میرا سن رہے ہیں نا تم ہاں پیار کرنے والے کبھی دردے نہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/caxy0q12JMSCEWtFYAojGcYijan1/Recordings/3lAQpJuHFxxhUICbgS2V,ہیلو ، بھائی جان ، کی حال ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/GUwbfNxpHfVg5dTtJfUhEwba3pB2/Recordings/fw1Sv6zn53wez1To4kAA,ہیلو اسلام علیکم بھائی جان کیا حال چالے ہیں ٹھیک ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/L44DpkCQ1WOh353Aq2081SCJ8ck2/Recordings/52htKAKFISgTwV2EfvWG,ہیلو اسلام علیکم کیا حال ہے کیسے ہو؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/GUwbfNxpHfVg5dTtJfUhEwba3pB2/Recordings/yEqyx2CN9ZnvUQeux5kD,ہیلو اسلام علیکم گامران بھائی کیا حال ہے ٹھیک ہو میں عمران خان بات کر رہا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/dox6ypHyw0hRQ4FWafY7ePjslRu1/Recordings/lILA5FFnrtGH1yqMXnQv,ہیلو پلیز یار ابھی کال مت کرو ہم پھر کل بات کریں گے انشاءاللہ سیئی ہو گیا
projects/voice-clonning-b3160/databases/(default)/documents/Users/ecbHVlxZZMSTxVtQ4N36gWaQkB53/Recordings/t8nTCeqKNyogiUQjRORo,ہیلو تنویر بیٹا کیا حال ہے ٹھیک ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/EOlhk9JN0zWgcJDpFUPIodugBeU2/Recordings/LYiZmpEdq1rUauwMHHif,ہیلو زیرو کیا حال ہے کیا کر رہے ہیں چاہتے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/mTXAJ5bpdJaA09AaCreHza28E6o2/Recordings/GD7wngHJsBzaGXaY0Dru,ہیلو سب کیسے ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/3EoBcWRltsRLN1w2UQv3fykv2Eq1/Recordings/AxXzDZjLxT51ncMcqHFp,ہیلو کتنے پر کہاں ہیں بھائی
projects/voice-clonning-b3160/databases/(default)/documents/Users/ripURKW34MQNoZytiNAFI2ggGX33/Recordings/snVDyKGAKoHgeSx5RVlj,ہیلو کیا حال ہے آپ سب کے اب ٹھیک ہے نا
projects/voice-clonning-b3160/databases/(default)/documents/Users/IKLyTaajIgNEHi5DSSeLZibCX4S2/Recordings/EqfQTeBJyQNtsVXWx6RD,ہیلو گائز اسلام علیکم آپ کیسے ہیں میں لڑکی ہوں میں لڑکی ہوں میں لڑکی ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/p3afGU6tVIUraKJ80nIkL2KTmvs1/Recordings/28A8buLgqXVkoqDFCeef,ہیلو میرے پاکستانیوں میں عمران حن بات کر رہا ہوں آٹک ڈیل تک پہنچ چکے ہیں کیوں کہ میرے آرمی جو ہے آسیم اونڈ میں جبانسی دے رہا ہے پاکستان زندہ بات
projects/voice-clonning-b3160/databases/(default)/documents/Users/D7VI2z4ZfIZh1PZ6MRDNlTxsT0A3/Recordings/He0c2kEyLkEvkB2JDWh8,ہیلو میں ہوں امران خان اور میں الی اکبر کا بہت بڑا فین ہوں جو پتھان ہے جس کی ٹک ٹک ایڈی الی خان سکس سکس ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/AgueMyQYUpgb9sPVCSiTZmL6l8y2/Recordings/2ti72SWR4br2BdNrHiPh,ہیلو ہارس میری جان کیا حال چال ہیں آپ کے میں آپ کی پیاری مہترمہ مریم نواز چانڈی ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/SgDRnuLx7VNwFpymoto5kPQFB3h1/Recordings/L6nVDmoS97PTsXliLypy,ہیلو ہیلو کیا حال ہے آپ کا
projects/voice-clonning-b3160/databases/(default)/documents/Users/tg9tIpd6CDealecisFcoqaJyJj52/Recordings/C6hTTVkX7kqO7xRlWVwp,ہیلو ہیلو ہیلو
projects/voice-clonning-b3160/databases/(default)/documents/Users/SgDRnuLx7VNwFpymoto5kPQFB3h1/Recordings/sLpN2xfV6d5NdV4QJRSv,ہیلو ہیلو ہیلو کیا حال ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/nCad4l5T8eQUc3L1IaRqVpBAvGl1/Recordings/BIUN4nNanNAkThkady6s,ہیں تمہیں نا ہوں نا تمہاں ترہاں بنا تری ہاتھوں پہ نہ ہوں جی پہ نام کی سجا
projects/voice-clonning-b3160/databases/(default)/documents/Users/nCad4l5T8eQUc3L1IaRqVpBAvGl1/Recordings/4rWkGX4SceL7Lx2ISmTw,و شكرا على المشاهدة
projects/voice-clonning-b3160/databases/(default)/documents/Users/PGLeBmY7BSUWyeFdlKQOlVEXy1E2/Recordings/HxGPb7eZuDZ97eRwksGx,و علیکم السلام جی. جدا سوکر که دا موبیلو گوردی اغو پیدا ناشو بیا بماین شالا مونگ سبحره شوا. و بیا گروزنستا بدا پولیسانو هم راوزو. و مو سرخیره غمکه امو سر یه و ماشین دیه امانی سامان مدعویدی جی سروق شویا. ورا قسم انشالله و پیدا با گوشد شا دا پتکردی خجی. غمکه و علیکم السلام.
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/WxF30wmeLdR8o20be0WC,وہیاں بھاؤ ہیں کہ نہ 900 بلیو้الو ایک قیدر life اور معاست چلنی دکھنے کے لئے ہے دیکھو
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/a2oqZr861JoEGgRPpDCG,یا برادر کیا حال ہے کیسے ہو کہاں ہو آج کل
